text,label
git gud trash lmaooo,spam_toxic
The Match is really okay.,clean
LMAO UR TRASH LMAO UR TRASH,spam_toxic
The company enjoy this new song.,clean
This Place is really awesome.,clean
The Food is really informative.,clean
christians belong in jail.,hate_speech
Just my fuck luck.,profanity
She are a complete pathetic joke.,abuse
uninstall the game x100,spam_toxic
Holy bitch!,profanity
"I hate blacks, they should be deported.",hate_speech
You will visit the food.,clean
"Go kill yourself, You!",abuse
She are a complete failure.,abuse
I like the match.,clean
UR SO BAD HAHAHA UR SO BAD HAHAHA,spam_toxic
I don't give a asshole.,profanity
cry more kid lmaooo,spam_toxic
You're nothing but a loser.,abuse
"I hate hispanics, they deserve to die.",hate_speech
This is asshole.,profanity
All men are scum.,hate_speech
I don't give a damn.,profanity
Shut up you absolute dumbass.,abuse
I hope Your family dies.,abuse
"I hate whites, they deserve to die.",hate_speech
The Movie is really interesting.,clean
Are you shiting kidding me?,profanity
UR SO BAD HAHAHA!!!,spam_toxic
Nobody likes This guy.,abuse
Nobody likes The author.,abuse
She should jump off a bridge.,abuse
The author should jump off a bridge.,abuse
The Match is really nice.,clean
The Food is really great.,clean
hahaha UR SO BAD HAHAHA,spam_toxic
The team saw the food.,clean
We went to this new song.,clean
"I hate immigrants, they deserve to die.",hate_speech
uninstall the game uninstall the game,spam_toxic
The company went to the new update.,clean
"Such freaks, typical of asians.",hate_speech
He are a complete loser.,abuse
That was a craping disaster.,profanity
Nobody likes She.,abuse
This Place is really good.,clean
"Go kill yourself, This guy!",abuse
My friend heard about the match.,clean
"Such freaks, typical of whites.",hate_speech
Shut up you absolute pathetic joke.,abuse
She should jump off a bridge.,abuse
I don't give a crappy.,profanity
That Book is really informative.,clean
hahaha NOOB NOOB NOOB,spam_toxic
I hope He dies.,abuse
Nobody likes This guy.,abuse
Nobody likes This guy.,abuse
All asians are parasites.,hate_speech
This is bullshit.,profanity
Just my shit luck.,profanity
LMAO UR TRASH lmaooo,spam_toxic
This New Song is really interesting.,clean
LMAO UR TRASH LMAO UR TRASH,spam_toxic
I am so bitching tired.,profanity
All asians are inferiors.,hate_speech
SPAM SPAM SPAM lmaooo,spam_toxic
UR SO BAD HAHAHA!!!,spam_toxic
What the asshole is this?,profanity
Are you bullshiting kidding me?,profanity
jews should be killed.,hate_speech
KYS KYS,spam_toxic
This New Song is really informative.,clean
UR SO BAD HAHAHA lmaooo,spam_toxic
"I hate immigrants, they should be killed.",hate_speech
I don't give a crappy.,profanity
hahaha KYS,spam_toxic
Working Here is really informative.,clean
You're nothing but a coward.,abuse
The company will visit this new song.,clean
All blacks are terrorists.,hate_speech
All hispanics are parasites.,hate_speech
You're nothing but a loser.,abuse
You like this place.,clean
ez pz get rekt ez pz get rekt,spam_toxic
The New Update is really good.,clean
Are you bitching kidding me?,profanity
Just my crappy luck.,profanity
SPAM SPAM SPAM lmaooo,spam_toxic
"I hate christians, they deserve to die.",hate_speech
"Such terrorists, typical of hispanics.",hate_speech
This New Song is really informative.,clean
cry more kid x100,spam_toxic
I am so craping tired.,profanity
All jews are trash.,hate_speech
The Movie is really awesome.,clean
"Go kill yourself, The OP!",abuse
This New Song is really interesting.,clean
He think about this place.,clean
Working Here is really beautiful.,clean
hahaha cry more kid,spam_toxic
KYS!!!,spam_toxic
They learned the food.,clean
LMAO UR TRASH x100,spam_toxic
They love the food.,clean
This is crappy.,profanity
The team saw working here.,clean
"Go kill yourself, Your mom!",abuse
gays deserve to die.,hate_speech
I hope Your mom dies.,abuse
This damn is broken.,profanity
hahaha cry more kid,spam_toxic
uninstall the game x100,spam_toxic
Shut up you absolute idiot.,abuse
My friend love the movie.,clean
The Match is really amazing.,clean
git gud trash lmaooo,spam_toxic
Nobody likes Your family.,abuse
The Weather is really okay.,clean
hahaha SPAM SPAM SPAM,spam_toxic
christians belong in jail.,hate_speech
All men are terrorists.,hate_speech
I am so crappying tired.,profanity
KYS lmaooo,spam_toxic
uninstall the game lmaooo,spam_toxic
"I hate immigrants, they are a disease.",hate_speech
uninstall the game lmaooo,spam_toxic
The Match is really good.,clean
You're nothing but a failure.,abuse
hahaha SPAM SPAM SPAM,spam_toxic
I am so assholeing tired.,profanity
All asians are scum.,hate_speech
Shut up you absolute ugly piece of trash.,abuse
SPAM SPAM SPAM x100,spam_toxic
jews deserve to die.,hate_speech
Working Here is really interesting.,clean
NOOB NOOB NOOB!!!,spam_toxic
Your mom should jump off a bridge.,abuse
gays deserve to die.,hate_speech
Everyone recommend the match.,clean
You're nothing but a moron.,abuse
I don't give a asshole.,profanity
UR SO BAD HAHAHA lmaooo,spam_toxic
We recommend this new song.,clean
I hope Your family dies.,abuse
SPAM SPAM SPAM x100,spam_toxic
He's a complete asshole.,profanity
The company enjoy the match.,clean
The Food is really informative.,clean
That was a crappying disaster.,profanity
LMAO UR TRASH lmaooo,spam_toxic
I hope Your family dies.,abuse
The author are a complete moron.,abuse
Just my motherfucker luck.,profanity
Holy motherfucker!,profanity
"I hate christians, they belong in jail.",hate_speech
"Go kill yourself, The OP!",abuse
All men are invaders.,hate_speech
Your family should jump off a bridge.,abuse
Shut up you absolute dumbass.,abuse
I hope She dies.,abuse
We need to get rid of blacks.,hate_speech
The New Update is really nice.,clean
The New Update is really good.,clean
Working Here is really informative.,clean
The OP should jump off a bridge.,abuse
This Place is really interesting.,clean
Are you damning kidding me?,profanity
LMAO UR TRASH!!!,spam_toxic
The Food is really nice.,clean
The team recommend the weather.,clean
Just my bullshit luck.,profanity
This fucking is broken.,profanity
jews should be deported.,hate_speech
We recommend the new update.,clean
NOOB NOOB NOOB!!!,spam_toxic
git gud trash lmaooo,spam_toxic
"Such animals, typical of gays.",hate_speech
Shut up you absolute ugly piece of trash.,abuse
This crappy is broken.,profanity
muslims should be killed.,hate_speech
You heard about that book.,clean
This guy should jump off a bridge.,abuse
hahaha ez pz get rekt,spam_toxic
"Such freaks, typical of christians.",hate_speech
I am so bullshiting tired.,profanity
The Food is really nice.,clean
KYS KYS,spam_toxic
men should be killed.,hate_speech
Shut up you absolute ugly piece of trash.,abuse
"Such freaks, typical of blacks.",hate_speech
Shut up you absolute retard.,abuse
The company enjoy the new update.,clean
This shit is broken.,profanity
I don't give a crappy.,profanity
The Food is really interesting.,clean
hahaha uninstall the game,spam_toxic
"Such trash, typical of jews.",hate_speech
men belong in jail.,hate_speech
"Such scum, typical of christians.",hate_speech
KYS x100,spam_toxic
The company love this place.,clean
whites should be killed.,hate_speech
KYS KYS,spam_toxic
The Match is really nice.,clean
The Match is really informative.,clean
"Such parasites, typical of women.",hate_speech
Holy bullshit!,profanity
Nobody likes Your family.,abuse
NOOB NOOB NOOB x100,spam_toxic
He's a complete fuck.,profanity
Nobody likes Your mom.,abuse
They will visit the new update.,clean
Just my motherfucker luck.,profanity
He's a complete motherfucker.,profanity
Shut up you absolute moron.,abuse
This is bitch.,profanity
Just my shit luck.,profanity
This is bullshit.,profanity
KYS lmaooo,spam_toxic
We need to get rid of whites.,hate_speech
cry more kid x100,spam_toxic
We saw this place.,clean
This Place is really okay.,clean
Nobody likes He.,abuse
ez pz get rekt ez pz get rekt,spam_toxic
"Go kill yourself, The OP!",abuse
hahaha uninstall the game,spam_toxic
The New Update is really informative.,clean
That was a fucking disaster.,profanity
Nobody likes This guy.,abuse
"Such inferiors, typical of muslims.",hate_speech
She heard about this new song.,clean
This Place is really amazing.,clean
Nobody likes The author.,abuse
hahaha KYS,spam_toxic
Are you fuckinging kidding me?,profanity
hahaha SPAM SPAM SPAM,spam_toxic
We need to get rid of gays.,hate_speech
My friend recommend the new update.,clean
He's a complete shit.,profanity
SPAM SPAM SPAM x100,spam_toxic
NOOB NOOB NOOB x100,spam_toxic
SPAM SPAM SPAM lmaooo,spam_toxic
Your family are a complete moron.,abuse
That Book is really interesting.,clean
That was a assholeing disaster.,profanity
What the damn is this?,profanity
The OP are a complete coward.,abuse
KYS KYS,spam_toxic
I like this place.,clean
The Weather is really helpful.,clean
You saw working here.,clean
I am so assholeing tired.,profanity
You're nothing but a dumbass.,abuse
All hispanics are inferiors.,hate_speech
All men are inferiors.,hate_speech
I hope Your mom dies.,abuse
KYS x100,spam_toxic
The Match is really amazing.,clean
"Such scum, typical of hispanics.",hate_speech
I hope He dies.,abuse
He are a complete pathetic joke.,abuse
You're nothing but a coward.,abuse
We need to get rid of asians.,hate_speech
The Movie is really great.,clean
This Place is really good.,clean
We need to get rid of women.,hate_speech
LMAO UR TRASH x100,spam_toxic
I hope The author dies.,abuse
Just my damn luck.,profanity
ez pz get rekt!!!,spam_toxic
We think about that book.,clean
I learned the new update.,clean
I don't give a crap.,profanity
What the damn is this?,profanity
My friend enjoy the match.,clean
This is bullshit.,profanity
Shut up you absolute loser.,abuse
NOOB NOOB NOOB lmaooo,spam_toxic
He are a complete coward.,abuse
"Such invaders, typical of asians.",hate_speech
"Such trash, typical of gays.",hate_speech
hispanics belong in jail.,hate_speech
hahaha ez pz get rekt,spam_toxic
SPAM SPAM SPAM lmaooo,spam_toxic
I am so craping tired.,profanity
"Such scum, typical of hispanics.",hate_speech
NOOB NOOB NOOB NOOB NOOB NOOB,spam_toxic
asians should be deported.,hate_speech
"Go kill yourself, He!",abuse
The Match is really interesting.,clean
We need to get rid of whites.,hate_speech
My friend recommend the food.,clean
All christians are freaks.,hate_speech
"I hate gays, they are a disease.",hate_speech
This asshole is broken.,profanity
Your family are a complete loser.,abuse
He went to the new update.,clean
hispanics should be deported.,hate_speech
The company enjoy the new update.,clean
I enjoy this new song.,clean
SPAM SPAM SPAM!!!,spam_toxic
SPAM SPAM SPAM x100,spam_toxic
blacks should be killed.,hate_speech
christians should be killed.,hate_speech
This fuck is broken.,profanity
Nobody likes The author.,abuse
You're nothing but a moron.,abuse
"I hate men, they are inferior.",hate_speech
We need to get rid of immigrants.,hate_speech
What the crappy is this?,profanity
I am so assholeing tired.,profanity
All christians are trash.,hate_speech
This motherfucker is broken.,profanity
cry more kid cry more kid,spam_toxic
Just my motherfucker luck.,profanity
Holy bitch!,profanity
Shut up you absolute idiot.,abuse
You are a complete loser.,abuse
We need to get rid of muslims.,hate_speech
The Movie is really amazing.,clean
git gud trash lmaooo,spam_toxic
"Go kill yourself, You!",abuse
The New Update is really good.,clean
LMAO UR TRASH LMAO UR TRASH,spam_toxic
Shut up you absolute failure.,abuse
"Go kill yourself, The OP!",abuse
Shut up you absolute coward.,abuse
Everyone went to that book.,clean
KYS KYS,spam_toxic
I am so craping tired.,profanity
Shut up you absolute coward.,abuse
Nobody likes This guy.,abuse
You're nothing but a loser.,abuse
"Such inferiors, typical of christians.",hate_speech
Are you motherfuckering kidding me?,profanity
She went to the movie.,clean
"Such trash, typical of hispanics.",hate_speech
The OP should jump off a bridge.,abuse
I am so assholeing tired.,profanity
Shut up you absolute moron.,abuse
SPAM SPAM SPAM x100,spam_toxic
NOOB NOOB NOOB!!!,spam_toxic
hahaha uninstall the game,spam_toxic
Shut up you absolute retard.,abuse
The author are a complete coward.,abuse
Shut up you absolute failure.,abuse
You're nothing but a loser.,abuse
"I hate christians, they deserve to die.",hate_speech
The company will visit the match.,clean
Working Here is really awesome.,clean
You're nothing but a failure.,abuse
Holy crappy!,profanity
All jews are freaks.,hate_speech
This is fuck.,profanity
I don't give a fucking.,profanity
You like working here.,clean
ez pz get rekt!!!,spam_toxic
"I hate asians, they deserve to die.",hate_speech
All jews are parasites.,hate_speech
I am so bitching tired.,profanity
NOOB NOOB NOOB lmaooo,spam_toxic
That was a fucking disaster.,profanity
"Go kill yourself, The OP!",abuse
All christians are invaders.,hate_speech
LMAO UR TRASH!!!,spam_toxic
This is motherfucker.,profanity
UR SO BAD HAHAHA!!!,spam_toxic
immigrants ruin everything.,hate_speech
You heard about this place.,clean
Nobody likes This guy.,abuse
Nobody likes Your mom.,abuse
I love working here.,clean
Are you fuckinging kidding me?,profanity
"Go kill yourself, This guy!",abuse
My friend love the food.,clean
KYS lmaooo,spam_toxic
hahaha ez pz get rekt,spam_toxic
The team like this place.,clean
muslims deserve to die.,hate_speech
What the fuck is this?,profanity
ez pz get rekt lmaooo,spam_toxic
The Food is really informative.,clean
"Go kill yourself, You!",abuse
You enjoy the match.,clean
Just my shit luck.,profanity
I don't give a bitch.,profanity
This crap is broken.,profanity
All whites are scum.,hate_speech
I don't give a bitch.,profanity
Holy shit!,profanity
You're nothing but a idiot.,abuse
"Such trash, typical of whites.",hate_speech
uninstall the game!!!,spam_toxic
Holy bitch!,profanity
Holy shit!,profanity
The Movie is really nice.,clean
"Such terrorists, typical of asians.",hate_speech
The team saw the new update.,clean
I am so motherfuckering tired.,profanity
jews ruin everything.,hate_speech
git gud trash!!!,spam_toxic
Just my shit luck.,profanity
KYS x100,spam_toxic
"I hate gays, they should be killed.",hate_speech
They saw that book.,clean
